MBFC Source Link,MBFC link,Source,Bias,Reporting,MBFS Source Link Base
https://www.thejacknews.com,https://mediabiasfactcheck.com/the-jack-news/,The Jack News,Right-Center,High,thejacknews.com
http://www.thejakartapost.com/,https://mediabiasfactcheck.com/the-jakarta-post/,The Jakarta Post,Least,High,thejakartapost.com
http://the-japan-news.com/,https://mediabiasfactcheck.com/the-japan-news/,The Japan News,Right-Center,High,the-japan-news.com
http://www.jpost.com/,https://mediabiasfactcheck.com/the-jerusalem-post/,The Jerusalem Post,Least,High,jpost.com
http://www.jewishpress.com/,https://mediabiasfactcheck.com/the-jewish-press/,The Jewish Press,Right-Center,High,jewishpress.com
http://www.jordantimes.com/,https://mediabiasfactcheck.com/the-jordan-times/,The Jordan Times,Least,High,jordantimes.com
http://www.lohud.com/,https://mediabiasfactcheck.com/the-journal-news/,The Journal News,Left-Center,High,lohud.com
http://theknifemedia.com/,https://mediabiasfactcheck.com/the-knife/,The Knife,Least,High,theknifemedia.com
http://thelibertarianrepublic.com/,https://mediabiasfactcheck.com/the-libertarian-republic/,The Libertarian Republic,Right-Center,High,thelibertarianrepublic.com
http://www.thelocal.no/,https://mediabiasfactcheck.com/the-local-norway/,The Local (Norway),Left-Center,High,thelocal.no
http://www.manilatimes.net/news/,https://mediabiasfactcheck.com/the-manila-times/,The Manila Times,Right-Center,High,manilatimes.net
https://www.themarshallproject.org/#.qjbbuljBK,https://mediabiasfactcheck.com/the-marshall-project/,The Marshall Project,Least,High,themarshallproject.org
https://www.themarysue.com,https://mediabiasfactcheck.com/the-mary-sue/,The Mary Sue,Left,High,themarysue.com
http://memepoliceman.com/,https://mediabiasfactcheck.com/the-meme-policeman/,The Meme Policeman,Least,High,memepoliceman.com
http://www.soas.ac.uk/lmei/meil/,https://mediabiasfactcheck.com/the-middle-east-in-london/,The Middle East in London,Least,High,soas.ac.uk
http://www.themilitant.com/,https://mediabiasfactcheck.com/the-militant/,The Militant,Left,High,themilitant.com
https://themilreview.com/,https://mediabiasfactcheck.com/the-millennial-review/,The Millennial Review,Right,High,themilreview.com
https://www.themonthly.com.au/,https://mediabiasfactcheck.com/the-monthly-australia/,The Monthly (Australia),Left-Center,High,themonthly.com.au
http://www.nationinstitute.org/,https://mediabiasfactcheck.com/the-nation-institute/,The Nation Institute,Left-Center,High,nationinstitute.org
http://nation.com.pk/,https://mediabiasfactcheck.com/the-nation-pakistan/,The Nation Pakistan,Right-Center,High,nation.com.pk
http://www.nationalmemo.com/,https://mediabiasfactcheck.com/the-national-memo/,The National Memo,Left,High,nationalmemo.com
https://www.alaraby.co.uk/english,https://mediabiasfactcheck.com/the-new-arab/,The New Arab,Left-Center,High,alaraby.co.uk
http://www.thenewatlantis.com/,https://mediabiasfactcheck.com/the-new-atlantis/,The New Atlantis,Right-Center,High,thenewatlantis.com
https://international.thenewslens.com/,https://mediabiasfactcheck.com/the-news-lens/,The News Lens,Right-Center,High,international.thenewslens.com
http://www.thenews.mx/,https://mediabiasfactcheck.com/the-news-mexico-city/,The News (Mexico City),Least,High,thenews.mx
http://www.thenewstribune.com/,https://mediabiasfactcheck.com/the-news-tribune/,The News Tribune,Left-Center,High,thenewstribune.com
https://observatory.journalism.wisc.edu/,https://mediabiasfactcheck.com/the-observatory/,The Observatory,Least,High,observatory.journalism.wisc.edu
http://www.oklahoman.com/live,https://mediabiasfactcheck.com/the-oklahoman/,The Oklahoman,Right-Center,High,oklahoman.com
http://www.theoslotimes.com/,https://mediabiasfactcheck.com/the-oslo-times/,The Oslo Times,Left-Center,High,theoslotimes.com
https://theoutline.com/,https://mediabiasfactcheck.com/the-outline/,The Outline,Left,High,theoutline.com
http://outlook.monmouth.edu/,https://mediabiasfactcheck.com/the-outlook-monmouth-university/,The Outlook (Monmouth University),Least,High,outlook.monmouth.edu
https://www.palestinechronicle.com,https://mediabiasfactcheck.com/the-palestine-chronicle/,The Palestine Chronicle,Left,High,palestinechronicle.com
http://www.pantagraph.com/,https://mediabiasfactcheck.com/the-pantagraph/,The Pantagraph,Least,High,pantagraph.com
http://www.pennlive.com/,https://mediabiasfactcheck.com/the-patriot-news/,The Patriot-News,Left-Center,High,pennlive.com
http://www.cleveland.com/plaindealer/,https://mediabiasfactcheck.com/the-plain-dealer/,The Plain Dealer,Left-Center,High,cleveland.com
http://www.pe.com/,https://mediabiasfactcheck.com/the-press-enterprise/,The Press-Enterprise,Right-Center,High,pe.com
http://www.progressive.org/,https://mediabiasfactcheck.com/the-progressive/,The Progressive,Left,High,progressive.org
http://www.providencejournal.com/,https://mediabiasfactcheck.com/the-providence-journal/,The Providence Journal,Left-Center,High,providencejournal.com
http://pulsegulfcoast.com/,https://mediabiasfactcheck.com/the-pulse/,The Pulse,Left-Center,High,pulsegulfcoast.com
http://www.northjersey.com/,https://mediabiasfactcheck.com/the-record-new-jersey/,The Record (New Jersey),Left-Center,High,northjersey.com
https://www.thesaturdaypaper.com.au/,https://mediabiasfactcheck.com/the-saturday-paper/,The Saturday Paper,Left-Center,High,thesaturdaypaper.com.au
http://www.the-scientist.com/,https://mediabiasfactcheck.com/the-scientist/,The Scientist,Pro-Science,Very High,the-scientist.com
http://www.skepdic.com/,https://mediabiasfactcheck.com/the-skeptics-dictionary/,The Skeptic s Dictionary,Pro-Science,Very High,skepdic.com
http://www.theskimm.com/,https://mediabiasfactcheck.com/the-skimm/,The Skimm,Least,High,theskimm.com
http://www.thesmokinggun.com/,https://mediabiasfactcheck.com/the-smoking-gun/,The Smoking Gun,Right-Center,High,thesmokinggun.com
https://sociable.co/,https://mediabiasfactcheck.com/the-sociable/,The Sociable,Least,High,sociable.co
http://www.spectator.co.uk/,https://mediabiasfactcheck.com/the-spectator-uk/,The Spectator (UK),Right-Center,High,spectator.co.uk
http://www.spokesman.com/,https://mediabiasfactcheck.com/the-spokesman-review/,The Spokesman-Review,Right-Center,High,spokesman.com
http://www.straitstimes.com/global,https://mediabiasfactcheck.com/the-straits-times/,The Straits Times,Right-Center,High,straitstimes.com
http://www.thestranger.com/,https://mediabiasfactcheck.com/the-stranger/,The Stranger,Left-Center,High,thestranger.com
https://thestrategybridge.org,https://mediabiasfactcheck.com/the-strategy-bridge/,The Strategy Bridge,Least,High,thestrategybridge.org
http://thesunmagazine.org/,https://mediabiasfactcheck.com/the-sun-magazine/,The Sun Magazine,Left-Center,High,thesunmagazine.org
http://www.swedishwire.com/,https://mediabiasfactcheck.com/the-swedish-wire/,The Swedish Wire,Least,High,swedishwire.com
http://www.smh.com.au/,https://mediabiasfactcheck.com/the-sydney-morning-herald/,The Sydney Morning Herald,Left-Center,High,smh.com.au
https://thetab.com/,https://mediabiasfactcheck.com/the-tab/,The Tab,Left-Center,High,thetab.com
http://www.tennessean.com/,https://mediabiasfactcheck.com/the-tennessean/,The Tennessean,Right-Center,High,tennessean.com
http://tennesseestar.com/,https://mediabiasfactcheck.com/the-tennessee-star/,The Tennessee Star,Right,High,tennesseestar.com
http://www.nola.com/#/0,https://mediabiasfactcheck.com/the-times-picayune/,The Times-Picayune,Left-Center,High,nola.com
https://www.thetrace.org,https://mediabiasfactcheck.com/the-trace/,The Trace,Left-Center,High,thetrace.org
http://www.thetruthaboutguns.com/,https://mediabiasfactcheck.com/the-truth-about-guns/,The Truth About Guns,Right,High,thetruthaboutguns.com
https://truthsetter.com,https://mediabiasfactcheck.com/the-truthsetter/,The TruthSetter,Least,High,truthsetter.com
https://thetyee.ca/,https://mediabiasfactcheck.com/the-tyee/,The Tyee,Left-Center,High,thetyee.ca
https://thevarsity.ca/,https://mediabiasfactcheck.com/the-varsity/,The Varsity,Left-Center,High,thevarsity.ca
http://www.theverge.com/,https://mediabiasfactcheck.com/the-verge/,The Verge,Left-Center,High,theverge.com
http://www.villagevoice.com/,https://mediabiasfactcheck.com/the-village-voice/,The Village Voice,Left,High,villagevoice.com
http://pilotonline.com/,https://mediabiasfactcheck.com/the-virginian-pilot/,The Virginian-Pilot,Left-Center,High,pilotonline.com
https://thewalrus.ca/,https://mediabiasfactcheck.com/the-walrus/,The Walrus,Left,High,thewalrus.ca
https://watchers.news/,https://mediabiasfactcheck.com/the-watchers/,The Watchers,Pro-Science,Very High,watchers.news
http://theweek.com/,https://mediabiasfactcheck.com/the-week/,The Week,Left-Center,High,theweek.com
https://thewest.com.au/,https://mediabiasfactcheck.com/the-west-australian/,The West Australian,Right-Center,High,thewest.com.au
http://wilderness.org/,https://mediabiasfactcheck.com/the-wilderness-society/,The Wilderness Society,Left-Center,High,wilderness.org
https://thewire.in/,https://mediabiasfactcheck.com/the-wire-india/,The Wire India,Left-Center,High,thewire.in
https://tytnetwork.com/,https://mediabiasfactcheck.com/the-young-turks/,The Young Turks,Left,High,tytnetwork.com
http://www.thisisthezerohour.com/,https://mediabiasfactcheck.com/the-zero-hour/,The Zero Hour,Left-Center,High,thisisthezerohour.com
http://thegrio.com/,https://mediabiasfactcheck.com/thegrio/,TheGrio,Left,High,thegrio.com
http://www.thejournal.ie/,https://mediabiasfactcheck.com/thejournal-ie/,TheJournal.ie,Least,High,thejournal.ie
http://www.thirdway.org/,https://mediabiasfactcheck.com/third-way/,Third Way,Least,High,thirdway.org
https://this.org/,https://mediabiasfactcheck.com/this-magazine/,This Magazine,Left,High,this.org
http://news.trust.org/,https://mediabiasfactcheck.com/thomson-reuters-foundation/,Thomson Reuters Foundation,Left-Center,High,news.trust.org
https://www.thoughtco.com,https://mediabiasfactcheck.com/thoughtco/,ThoughtCo,Least,Very High,thoughtco.com
http://www.timesofisrael.com/,https://mediabiasfactcheck.com/times-of-israel/,Times of Israel,Left-Center,High,timesofisrael.com
http://timesofsandiego.com/,https://mediabiasfactcheck.com/times-san-diego/,Times of San Diego,Least,High,timesofsandiego.com
https://toinformistoinfluence.com/,https://mediabiasfactcheck.com/to-inform-is-to-influence/,To Inform is to Influence,Left-Center,High,toinformistoinfluence.com
http://www.todayifoundout.com/,https://mediabiasfactcheck.com/today-i-found-out/,Today I Found Out,Least,High,todayifoundout.com
http://www.toledoblade.com/,https://mediabiasfactcheck.com/toledo-blade/,Toledo Blade,Right-Center,High,toledoblade.com
http://www.torontosun.com/,https://mediabiasfactcheck.com/toronto-sun/,Toronto Sun,Right,High,torontosun.com
https://www.transparency.org/,https://mediabiasfactcheck.com/transparency-international/,Transparency International,Least,Very High,transparency.org
http://www.transpartisanreview.com/,https://mediabiasfactcheck.com/transpartisan-review/,Transpartisan Review,Least,High,transpartisanreview.com
https://www.treehugger.com/,https://mediabiasfactcheck.com/treehugger/,TreeHugger,Pro-Science,High,treehugger.com
http://www.tribunemagazine.org/,https://mediabiasfactcheck.com/tribune-magazine-uk/,Tribune Magazine UK,Left,High,tribunemagazine.org
http://trueviralnews.com/,https://mediabiasfactcheck.com/true-viral-news/,True Viral News,Least,High,trueviralnews.com
https://truthagainstthemachine.com,https://mediabiasfactcheck.com/truth-against-the-machine/,Truth Against the Machine,Left,High,truthagainstthemachine.com
http://truthbetold.news/,https://mediabiasfactcheck.com/truth-be-told/,Truth Be Told,Least,High,truthbetold.news
http://www.truthdig.com/,https://mediabiasfactcheck.com/truthdig/,Truthdig,Left,High,truthdig.com
https://www.truthorfiction.com/,https://mediabiasfactcheck.com/truthorfiction-com/,TruthOrFiction.com,Least,Very High,truthorfiction.com
https://turkeyandfacts.com/,https://mediabiasfactcheck.com/turkey-and-facts-dogruluk-payi/,Turkey and Facts (Dogruluk Payi),Least,Very High,turkeyandfacts.com
http://www.tvw.org/,https://mediabiasfactcheck.com/tvw-washington-state/,TVW Washington State,Least,High,tvw.org
https://undark.org,https://mediabiasfactcheck.com/undark/,Undark,Least,High,undark.org
https://understandrealitythroughscience.blogspot.com/,https://mediabiasfactcheck.com/understand-reality-through-science/,Understand Reality Through Science,Pro-Science,High,understandrealitythroughscience.blogspot.com
http://www.unicornriot.ninja/,https://mediabiasfactcheck.com/unicorn-riot/,Unicorn Riot,Left-Center,High,unicornriot.ninja
http://www.ucsusa.org/,https://mediabiasfactcheck.com/union-of-concerned-scientists/,Union of Concerned Scientists,Pro-Science,High,ucsusa.org
http://www.uft.org/,https://mediabiasfactcheck.com/united-federation-of-teachers-uft/,United Federation of Teachers (UFT),Left-Center,High,uft.org
http://www.upi.com/,https://mediabiasfactcheck.com/united-press-international-upi/,United Press International (UPI),Least,High,upi.com
https://www.house.gov/,https://mediabiasfactcheck.com/united-states-house-representatives-house-gov/,United States House of Representatives (House.gov),Least,Very High,house.gov
https://www.universitybusiness.com/,https://mediabiasfactcheck.com/university-business/,University Business,Left-Center,High,universitybusiness.com
https://www.upworthy.com/,https://mediabiasfactcheck.com/upworthy/,Upworthy,Left,High,upworthy.com
http://www.urban.org/,https://mediabiasfactcheck.com/urban-institute/,Urban Institute,Left-Center,High,urban.org
https://science.energy.gov,https://mediabiasfactcheck.com/us-department-energy-office-science/,US Department of Energy Office of Science,Pro-Science,High,science.energy.gov
https://www.gao.gov,https://mediabiasfactcheck.com/us-government-accountability-office-gao/,US Government Accountability Office (GAO),Least,High,gao.gov
http://www.usnews.com/,https://mediabiasfactcheck.com/us-news-world-report/,US News World Report,Left-Center,High,usnews.com
http://www.usafacts.org/,https://mediabiasfactcheck.com/usa-facts/,USA Facts,Least,Very High,usafacts.org
https://www.usaspending.gov/,https://mediabiasfactcheck.com/usa-spending/,USA Spending,Least,Very High,usaspending.gov
http://www.standard.net/,https://mediabiasfactcheck.com/utah-standard-examiner/,Utah Standard-Examiner,Least,High,standard.net
http://www.valuewalk.com/,https://mediabiasfactcheck.com/valuewalk/,ValueWalk,Right-Center,High,valuewalk.com
http://www.vanityfair.com/,https://mediabiasfactcheck.com/vanity-fair/,Vanity Fair,Left,High,vanityfair.com
http://verifiedpolitics.com,https://mediabiasfactcheck.com/verified-politics/,Verified Politics,Left,High,verifiedpolitics.com
https://www.verywell.com,https://mediabiasfactcheck.com/verywell/,VeryWell,Pro-Science,Very High,verywell.com
http://www.vocativ.com/,https://mediabiasfactcheck.com/vocativ/,Vocativ,Least,High,vocativ.com
http://www.voanews.com/,https://mediabiasfactcheck.com/voice-of-america/,Voice of America,Least,High,voanews.com
http://www.voiceofsandiego.org/,https://mediabiasfactcheck.com/voice-of-san-diego/,Voice of San Diego,Least,High,voiceofsandiego.org
